forward_from,forward_to,count
1301962344,1614269632,2
1004587896,1301962344,2
1613543687,1606254367,2
1572171702,1606625424,2
1323992627,1301962344,2
1321593888,1606625424,2
1218920718,1731141767,1
1214168367,1301962344,1
1222464950,1731141767,1
1215292658,1422646676,1
1949910674,1731141767,1
1222500128,1301962344,1
1947680338,1422646676,1
1946385696,1862724187,1
1886181675,1301962344,1
1211572646,1190986829,1
1946385696,1731141767,1
1949910674,1614269632,1
1218920718,1606625424,1
1951622399,1606625424,1
1226087565,1958703743,1
1952842392,1668678283,1
1292629765,1862724187,1
1952842392,1731141767,1
1292529257,1235541026,1
1863408603,1731141767,1
1215292658,1646446376,1
1286543091,1772238161,1
1864210565,1731141767,1
1293573903,1731141767,1
1954626378,1301962344,1
1954626378,1422594647,1
1215292658,1862724187,1
1215292658,1958703743,1
1297324784,1731141767,1
1215292658,1804905770,1
1264072424,1606254367,1
1944703272,1190986829,1
1910155003,1862724187,1
1923427427,1731141767,1
1210295875,1668678283,1
1922259793,1301962344,1
1244491819,1731141767,1
1919213412,1301962344,1
1276859296,1301962344,1
1915870308,1731141767,1
1246079957,1422594647,1
1253563113,1422646676,1
1256911156,1301962344,1
1275555973,1301962344,1
1944093542,1731141767,1
1256911156,1731141767,1
1259355405,1772238161,1
1259484976,1309409559,1
1273556796,1606625424,1
1273556796,1301962344,1
1259484976,1422594647,1
1259484976,1606254367,1
1907915496,1606254367,1
1273512692,1731141767,1
1259484976,1668678283,1
1924009639,1422646676,1
1927537940,1190986829,1
1277138224,1301962344,1
1929617465,1215292658,1
1940137316,1731141767,1
1940137316,1323992627,1
1940137316,1301962344,1
1264072424,1731141767,1
1937835642,1614269632,1
1887744239,1804905770,1
1228770013,1606625424,1
1286543091,1606625424,1
1891165770,1772238161,1
1229028489,1606625424,1
1934692554,1614269632,1
1229220511,1731141767,1
1286046802,1301962344,1
1284266233,1606254367,1
1232057807,1772238161,1
1235541026,1862724187,1
1280685003,1731141767,1
1235541026,1958703743,1
1893759740,1301962344,1
1894228419,1646446376,1
1277225967,1606625424,1
1226363458,1301962344,1
1189544175,1731141767,1
1205984341,1301962344,1
2037497033,1862724187,1
1066989887,1614269632,1
1071495228,1301962344,1
1071601736,1668678283,1
1099505434,1731141767,1
1106188758,1301962344,1
2082224197,1301962344,1
1107571014,1301962344,1
1109601405,1772238161,1
1111712989,1731141767,1
2074000969,1731141767,1
1113443465,1301962344,1
1113935272,1731141767,1
1117535856,1731141767,1
2056974458,1731141767,1
1129876761,1862724187,1
2056974458,1301962344,1
2053511822,1731141767,1
2053511822,1614269632,1
1130340254,1309409559,1
2053192569,1190986829,1
2052226154,1301962344,1
2048622968,1606625424,1
